text,language,label
"मध्यप्रदेश का मुल्तानपुरा गांव जो की पहले ‘विधवाओं के गांव’ के नाम से बदनाम था, अब उसकी गिनती ‘गाय की तस्करी’ करने वाले बदनाम गांवों में भी होने लगी है।",hin_Deva,6
मध्यप्रदेश के मंडसौर शहर से 10 किलोमीटर दूर बसे इस गांव में स्लेट पैंसिल की बड़ी फैक्ट्री है।,hin_Deva,6
गांव में कुछ और काम ना होने की वजह से यहां के लोग इसी फैक्ट्री में काम करते थे और फिर फेफड़े की बीमारी हो जाने की वजह से जल्दी मर जाते थे।,hin_Deva,6
इस वजह से कई लोगों ने ज्यादा पैसा कमाने और जान बचाने के लिए गाय की तस्करी का काम करना शुरू कर दिया।,hin_Deva,6
2016 की मई 31 को राजस्थान में गाय की तस्करी करने वाला एक गैंग पकड़ा गया था।,hin_Deva,6
इस ग्रुप में 8 लोग पकड़े गए थे जिनमें से 6 मुल्तानपुरा गांव के थे और बाकी लोग इसके आस-पास के गांव के।,hin_Deva,6
ये लोग दो ट्रकों में गायों को भरकर राजस्थान के रास्ते से गुजरात के कसाई खाने ले जा रहे थे।,hin_Deva,6
Costlier Diwali: कोरोना वयरस संक्रमण के चलते फैली वैश्विक महामारी का असर रोशनी के त्‍योहार दीपावली पर भी देखा जा रहा है.,hin_Deva,6
इस बार आतिशबाजी करना काफी महंगा साबित हो सकता है.,hin_Deva,6
पटाखों की कीमत में वृद्धि के कारण डीलर के साथ ही खरीदार भी परेशान हैं.,hin_Deva,6
पिछले साल के मुकाबले इस वर्ष पटाखों पर ज्‍यादा खर्च करना पड़ सकता है.,hin_Deva,6
इससे दुकानदार के माथों पर भी शिकन हैं.,hin_Deva,6
पटाखों का बाजार मंदा होने का असर खुदरा विक्रेताओं पर भी पड़ने की संभावना है.,hin_Deva,6
यह बहुत बड़ा संयोग है कि मैं वास्तविक जीवन में मैं इसी तरह हाथ हिलाकर लोगों का अभिवादन करती हूँ.,hin_Deva,6
इसलिए कुछ भी अभ्यास नहीं करना पड़ा.,hin_Deva,6
कोरोना वायरस के बढ़ते खतरे से मुक्ति पाने के लिए डीएम राज कमल यादव ने बचाव के दिशा निर्देश जारी किए।,hin_Deva,6
-शासन ने जिला प्रशासन को स्कूल खोलने को लेकर जारी की गाइडलाइन,hin_Deva,6
एक खजूर से 23 कैलोरी मिलती हैं जिससे कोलेस्ट्राेल लेवल ठीक रहता है।,hin_Deva,6
"इसके अलावा सेल डैमेज, कैंसर और दिल से जुड़ी समस्याओं से बचाव के लिए खजूर का सेवन काफी फायदेमंद है।",hin_Deva,6
"आरबीआई ने बयान में कहा, हार्बिंजर 2021 का हिस्सा बनने से प्रतिभागियों को उद्योग के जानकारों का मार्गदर्शन हासिल करने और अपने इनोवेटिव समाधान दिखाने का मौका मिलेगा।",hin_Deva,6
एक ज्यूरी हर एक वर्ग में विजेताओं का चयन करेगी।,hin_Deva,6
"पहला स्थान पाने वाले को 40 लाख रुपये दिए जाएंगे, जबकि दूसरे स्थान पर रहने वाले प्रतिभागी को 20 लाख रुपये का इनाम मिलेगा।",hin_Deva,6
दीपिका का ये जवाब सुनकर कल्पना हैरान रही गईं।,hin_Deva,6
'मुंबई मिरर' में छपी खबर के मुताबिक लाजमी ने दीपिका के सेक्रेटरी को फोन किया तो उन्होंने कहाकि दीपिका के पास लाजमी की फिल्म के लिए डेट्स नहीं हैं।,hin_Deva,6
लाजमी ये फिल्म दीपिका के साथ बनाने की इच्छुक थी इसलिए उन्होंने दीपिका की डेट्स मिलने का इंतजार किया।,hin_Deva,6
लालू ने अपने अंदाज में कहा कि जापान की निगाह भारतीय रेल पर है वो दिन भी आ जाएगा जब तुम मीडिया वाले लोग भी रेल पर नहीं चढ़ पाओगे.,hin_Deva,6
लालू ने आरोप लगाते हुए कहा कि रेल लगातार घाटे में जा रही है.,hin_Deva,6
भारत विभाजन के नायक मोहम्मद अली जिन्ना को सपा मुखिया की ओर से महिमा मंडित किया गया है।,hin_Deva,6
जनता दल यूनाइटेड इसकी घोर निंदा एवं भर्त्सना करता है।,hin_Deva,6
"केके त्रिपाठी ने कहा कि महात्मा गांधी, सरदार पटेल, जवाहरलाल नेहरू राष्ट्रवादी एवं आजादी दिलाने के मुख्य नायकों में से एक थे।",hin_Deva,6
सरदार वल्लभभाई पटेल से देश को विभाजन करने वाले जिन्ना की तुलना देश व राष्ट्रीयता का अपमान है।,hin_Deva,6
कहा कि सपा सदैव आतंकियों और देशद्रोहियों की सरपरस्ती की है।,hin_Deva,6
जिसका खामियाजा 2022 के चुनाव में सपा को भुगतना होगा।,hin_Deva,6
कहा कि जनता दल यू का मानना है कि डॉ राम मनोहर लोहिया ने विभाजन का और विभाजन कारी तत्वों की सदैव निंदा की है।,hin_Deva,6
उन्होंने भारत-पाक एकता की वकालत भी की थी।,hin_Deva,6
जिस जगह पर केमिकल अटैक हुआ हो वहां से तुरंत दूर निकल जाना चाहिए.,hin_Deva,6
"हादसा----बाइकों की भिड़ंत में तीन घायल, दो गंभीर",hin_Deva,6
यू-ट्यूब पर भी ले रहे क्लास,hin_Deva,6
पुलिस के अनुसार घटना फायरिंग रेंज में उस समय हुई जब सीमा सुरक्षा बल के 136वीं बटालियन के जवान एक प्रशिक्षण में भाग लेने आए थे।,hin_Deva,6
अचानक मोर्टार का गोला फटने से कई जवान घायल हो गए और उनमें से एक की मौत हो गई।,hin_Deva,6
उन्होंने बताया कि घायल जवानों को उपचार के लिए रामगढ़ के अस्पताल में भर्ती कराया गया है।,hin_Deva,6
मृतक जवान की पहचान संदीप सिंह के रूप में की गई है।,hin_Deva,6
सीमा सुरक्षा बल और पुलिस के आला अधिकारी मामले की जांच के लिए घटना स्थल पर पहुंच गए हैं।,hin_Deva,6
उन्होंने घायल जवानों से मुलाकात कर उनके स्वास्थ्य के बारे में जानकारी ली।,hin_Deva,6
सपा की ओर से निवर्तमान जिला पंचायत अध्यक्ष अभिषेक यादव की पहल से प्रसपा सुप्रीमो शिवपाल सिंह यादव ने सपा-प्रसपा के संयुक्त उम्मीदवारों पर मोहर लगा दी।,hin_Deva,6
"इससे सपा के गढ़ कहे जाने वाले ब्लाक सैफई, जसवंतनगर, बसरेहर, ताखा और भरथना में सपा प्रसपा उम्मीदवारों के पक्ष में जमकर मतदान हुआ।",hin_Deva,6
हालांकि इन स्थानों पर सपा के बागियों ने अपनी चाल चली है जिससे परिणाम कुछ भी प्रकट हो लेकिन सपा-प्रसपा के गठजोड़ से इन दोनों के मतदाताओं और कार्यकर्ताओं ने एकजुटता दिखाकर अपनी ताकत का अहसास मतदान के दौरान कराया है।,hin_Deva,6
इस तत्थ को इनके विपक्षी दल भी स्वीकार रहे हैं।,hin_Deva,6
हकीकत तो मतगणना के पश्चात ही प्रकट होगी लेकिन सपा-प्रसपा के कार्यकर्ताओं का जोश बहुत कुछ बयां कर रहा है।,hin_Deva,6
"पुलिस सूत्रों की मानें तो पुलिस के पास अब जो सबूत हैं, उसमें सबसे अहम आयुष का मजिस्ट्रेट के सामने दिया गया बयान और उसके द्वारा सौंपी गई वाट्सएप चैटिंग और कॉल रिकार्डिंग शामिल हैं.",hin_Deva,6
"इसमें यह तो पता चल रहा है कि स्टिंग के लिए उमेश अपने पत्रकार आयुष पर लगातार दबाव बना रहा था, लेकिन उत्तराखंड आयुर्वेद विवि के निलंबित कुलसचिव मृत्युंजय मिश्रा समेत अन्य आरोपितों की मिलीभगत को लेकर कई सारे सवालों के जवाब सामने आना बाकी हैं.",hin_Deva,6
"पुलिस को उम्मीद है कि उमेश के गाजियाबाद स्थित आवास से जो इलेक्ट्रानिक उपकरण बरामद हुए हैं, उनकी की जांच में इन सवालों के काफी हद जवाब मिल सकते हैं.",hin_Deva,6
"हवस और हैवानियत जैसे इंसानी फितरत बन गयी है, और इसी फितरत ने हैवानियत का ऐसा चेहरा पेश किया है जिसको सुनकर अपने कान पर ही भरोसा नहीं होगा।",hin_Deva,6
आपको यकीन नहीं होगी कि आज की लड़कियों की नंगी मंडी लगाकर उनसे योगा कराया जाता था।,hin_Deva,6
बच्‍चों के यौन उत्‍पीड़ने से चर्चा में चल रहे 'अपना घर' से एक और सनसनीखेज खुलासा सामने आया है।,hin_Deva,6
मानवता को शर्मसार करने वाला यह कड़वा सच पढ़कर शायद आपके दिल में इंसानियत के प्रति नफरत पैदा होने लगे।,hin_Deva,6
आपको बता दे कि 'अपना घर' में 5 से 10 साल तक के बच्‍चों से जबरन सेक्‍स करवाया जाता था।,hin_Deva,6
"बच्‍चों को नंगा करके योगा कराया जाता था, लेकिन योगा कम यौन शोषण ज्‍यादा होता था।",hin_Deva,6
लगातार बढ़ते शोषण से अब वहां एड्स जैसी जानलेवा बीमारी भी घर करने लगी थी।,hin_Deva,6
इसी होम की एक बच्‍ची एड्स पीडित पायी गयी।,hin_Deva,6
हाईकोर्ट में पेश एक रिपोर्ट के द्वारा ये सब बताया गया है।,hin_Deva,6
सीबीआई ने बीजेपी नेता अमित शाह को एनकाउंटर केस में क्‍लीन चिट दे दी।,hin_Deva,6
क्रशर कारोबारी इंद्रकांत की मौत के मामले आरोपित फरार आइपीएस के खिलाफ कुर्की के आदेश जारी होने के बाद पुलिस टीमों की निगाह अब गुमनाम संपत्तियों पर भी है।,hin_Deva,6
महोबा में भी आरोपित के गुमनाम संपत्ति खरीदने को लेकर पड़ताल हो रही है।,hin_Deva,6
पूर्व में इसको लेकर पूछताछ भी हो चुकी है।,hin_Deva,6
"उधर, राजस्थान में लगातार पुलिस टीमें सक्रिय हैं।",hin_Deva,6
छात्रा सायना का कहना है कि उनके स्कूल के बराबर में चल रहे अन्य स्कूलों के बच्चों को रोजाना एमडीएम मिलता है।,hin_Deva,6
लेकिन उन्हें 15 दिन से भूखा रहना पड़ रहा है।,hin_Deva,6
प्रधानमंत्री नरेंद्र मोदी ने हाल ही में सऊदी अरब की यात्रा की है.,hin_Deva,6
उत्तर प्रदेश के विधानसभा चुनाव 2022 को लेकर पार्टी की जड़ें मजबूत करने में लगे समाजवादी पार्टी के अध्यक्ष अखिलेश यादव ने मुजफ्फरनगर में गुरुवार को कश्यप सम्मेलन को संबोधित किया।,hin_Deva,6
यहां के बुढ़ाना कस्बे में इस सभा में उन्होंने सुहेलदेव भारतीय समाज पार्टी के अध्यक्ष ओमप्रकाश राजभर का आभार भी जताया।,hin_Deva,6
इसमें 256 एमबी रैम के साथ 5 जीबी की इंटरनल मेमोरी लगी हुई है।,hin_Deva,6
आप अपनी सुविधा के अनुसार इसकी मेमोरी को माइक्रो एसडी कार्ड स्‍लाट की मदद से बढा भी सकते हैं।,hin_Deva,6
"कनेक्‍टिविटी के लिए जीपीएस, वाइफाइ, जीपीआरएस, एज के साथ यूएसबी पोर्ट दिया है।",hin_Deva,6
"इस टैबलेट की सबसे खास बात इसकी कम कीमत है जो आपको केवल 20,000 रु के आसपास तक मिल जाएगी।",hin_Deva,6
इसलिए अगर आपको अपने ऑफिस या घर के लिए कोई साधारण और सस्‍ता टैबलेट चाहिए तो हुवाई का यह शानदार टैबलेट आपके लिए ही बना है।,hin_Deva,6
निगम की बस सगझ निजी में कर रहे सफर,hin_Deva,6
ग्रामीणों से मिली जानकारी अनुसार सरकार द्वारा चलाई गई योजना हर घर शौचालय निर्माण जिसके लिए सरकार द्वारा 12 हजार प्रोत्साहन राशि दी जा रही है।,hin_Deva,6
इसपर सरपंच द्वारा राशि रोक कर कम राशि वितरण किया जा रहा है।,hin_Deva,6
जैसा कि ग्रामीणों व जनपद की जांच समिति द्वारा जानकारी दी गयी।,hin_Deva,6
उसी तरह प्रधानमंत्री आवास योजना के तहत भी प्रोत्साहन राशि कम प्रदान की जा रही है।,hin_Deva,6
पूर्व में इस बात को लेकर ग्रामीणों ने जनपद में शिकायत दर्ज कराते हुए जांच की मांग की थी।,hin_Deva,6
बताया जाता है कि इस संबंध में जांच समिति के अधिकारी रेंगा कठेरा पंचायत पहुंचे थे व लोगों से बयान दर्ज किये हैं।,hin_Deva,6
इसके अलावा अन्य जानकारी एकत्र कर जांच रिपोर्ट जनपद सीईओ को सौपने की बात कही।,hin_Deva,6
ग्रामीणों ने बताया कि इसकी शिकायत जिलाधीश दुर्ग से भी की गयी हैं।,hin_Deva,6
तब जिले से कारवाही करने के निर्देश दिए गए जिसकी पेशी में सोमवार को पूरे गांव के लगभग 50 महिला पुरुष तहसील में पहुंचे और लिखित में अपना बयान दर्ज करवाते हुए दोषियों के ऊपर कारवाही करने की मांग की।,hin_Deva,6
नायब तहसीलदार तिवारी ने उन्हें आश्वस्त करते हुए कहा कि इस पर फैसला वे नहीं दे सकते इसलिए सभी जांच रिपोर्ट वे एसडीएम पाटन को सौपेंगे।,hin_Deva,6
वे ही इस संबंध में अपना फैसला देंगे।,hin_Deva,6
वाहनों के फिटनेस और परमिट का काम भी शुरू हो जाएगा।,hin_Deva,6
इसके लिए ऑनलाइन आवेदन करना होगा।,hin_Deva,6
आबंटित स्लॉट के तहत 50 फीसदी ही परमिट होंगे।,hin_Deva,6
जानकारी के अनुसार कल्यानपुर थाना क्षेत्र के मौहार गांव निवासी दीपक सिंह पुत्र अनूप सिंह 24 व राजेश सिंह का 19 वर्षीय पुत्र अमन सिंह बुधवार की शाम मोटरसाइकिल से मलवां किसी काम से आ रहे थे।,hin_Deva,6
जैसे ही वह हाईवे पर पहुंचे तभी पीछे से आ रहे अज्ञात वाहन ने बाइक में टक्कर मार दिया।,hin_Deva,6
जिससे दोनों घायल हो गये।,hin_Deva,6
इसी प्रकार बांदा जनपद के थाना कमासिन गांव बिलासा निवासी बाबूलाल का 30 वर्षीय पुत्र कुंदन बाइक द्वारा फतेहपुर जनपद अपनी रिश्तेदारी में आया था।,hin_Deva,6
वापस लौटते समय जैसे ही वह बिसौली चौराहा भिटौरा रोड पहुंचा तभी वाहन ने उसे टक्कर मार दिया।,hin_Deva,6
जिससे वह गम्भीर रूप से घायल हो गया।,hin_Deva,6
सूचना पाकर मौके पर पहुंची सरकारी एम्बुलेन्स ने सभी घायलों को आनन-फानन उपचार के लिए जिला चिकित्सालय में भर्ती कराया।,hin_Deva,6
आडवाणी की धमकी पर रुकी थी सीएम पद से मोदी की बर्खास्तगी: यशवंत सिन्हा,hin_Deva,6
अब दिल्ली एम्स में होगा एनएल नड्डा का इलाज,hin_Deva,6
इसके बाद तिवाड़ी मीडिया से बातचीत में कहा कि प्रदेशभर के दौरे का मुख्य प्रायोजन पंडित दीनदयाल उपाध्याय के सिद्धांतों पर चलने के साथ भाजपा के जुड़े सत्ता और संगठन के लोगों को अनुशासन का पाठ पढ़ाना है.,hin_Deva,6
6- धूम्रपान करने वालों पर कार्रवाई में यूपी-बिहार पीछे,hin_Deva,6
गुजरात के राजकोट में नकली नोटों का एक बड़ा जखीरा पकड़ा गया है।,hin_Deva,6
पुलिस ने 26 लाख रुपये मूल्य के नकली नोटों के साथ 2 लोगों को गिरफ्तार किया है।,hin_Deva,6
"चौंकाने वाली बात यह है कि सारे नोट 2,000 के नए नोटों की शक्ल में है।",hin_Deva,6
यह पहला मौका है जब नए नोटों में नकली करंसी पकड़ी गई है।,hin_Deva,6
उन्होंने कहा कि साठ फुट से नीचे की सड़कें जोकि दिल्ली नगर निगम के पास हैं उनकी हालत सही नहीं है।,hin_Deva,6
इसके लिए भी हमने एक हजार करोड़ रुपए का प्रावधान रखा है।,hin_Deva,6
लेकिन इसमें सड़कों को सही करने के लिए निगमों को हमें 'एनओसी' देनी होगी यह तभी संभव हो पाएगा।,hin_Deva,6
बता दें कि बाउंड्री बाल न हो पाने के कारण तालाब दिन प्रतिदिन चारों ओर से सिकुड़ता जा रहा है यही नहीं यहां हादसों के दर भी पूरी तरह से खुले हुए हैं जिससे कभी भी किसी अनहोनी की आशंका से भी इंकार नहीं किया जा सकता।,hin_Deva,6
यह सरोवर जिस तरह से जलस्तर से परिपूर्ण रहता है वह इस बात का द्योतक है कि यहां अपार संभावनाएं हैं।,hin_Deva,6
यह सरोवर पूरे साल अपनी एक अनोखी छटा बिखरेता रहता है।,hin_Deva,6
अब इस हाइवे का चौड़ीकरण होना है तो कार्ययोजना बन जाए तो काफी सहूलियत के साथ इस सरोवर को रंग रूप दिया जा सकता है।,hin_Deva,6
पालिका की अधिशासी अधिकारी निशा मिश्रा तो काफी गंभीर हैं पर बाकी जिम्मेदार भी कुछ सजग हों जाएं तो बात बन जाएगी।,hin_Deva,6
धूल मिट्‌टी से भरी शहीद उधम सिंह की प्रतिमा।,hin_Deva,6
"वाणिज्य जैसे वेल्डिंग, कंस्ट्रशन, कैटरिंग में 35 से 45 दिनों का फुलटाइम, आवासीय प्रशिक्षिण।",hin_Deva,6
"इस नए फीचर के आने के बाद ग्रुप के बाकी सदस्य तभी ग्रुप में फोटोज, वीडियोज, जीआईएफ आदि भेज सकेंगे, जब ग्रुप एडमिन इसकी इजाजत देगा।",hin_Deva,6
बताया जा रहा है कि यह फीचर WhatsApp एंड्रॉयड वर्जन 2.18.132 और इससे ऊपर वाले वर्जन पर उपलब्ध होगा।,hin_Deva,6
- सहायक अभियंता अनुपम कुमार का कहना है कि छह किलोमीटर सड़क अधिक खराब है।,hin_Deva,6
इस मार्ग के चौड़ीकरण व सु²ढ़ीकरण के लिए केंद्रीय मार्ग निर्माण के तहत 45 करोड़ रुपये का प्रस्ताव किया गया है।,hin_Deva,6
"दो स्थानों लौकहवा डिप व झिन्ने नाला पर बड़ा पुल बनाना है, जिसका प्रस्ताव सेतु निगम को करना है।",hin_Deva,6
लोक निर्माण सिर्फ 60 मीटर लंबा पुल बना सकता है।,hin_Deva,6
"ये कुछ ऐसा ही है जैसे की सभी ने इसके साथ फ्लर्ट किया है, लेकिन कोई भी इसका हाथ मांगने के लिए मेरे पास नहीं आया है।",hin_Deva,6
"जिस दिन भी कोई कंपनी अच्छे ऑफर के साथ आएगी, हम इसके लिए तैयार हैं।' कुछ दिन पहले ही जेट एयरवेज के कार्यकारी निदेशक सरोज दत्त ने कहा था कि जेट एयरवेज और स्पाइसजेट के बीच काफी समानताएं हैं।",hin_Deva,6
नरेंद्र ने कहा मैं भेजूँगा आपके लिए।,hin_Deva,6
नरेंद्र यह वादा शायद कभी पूरा नहीं कर पाए।,hin_Deva,6
"के घातकों की संख्या एक हजार होगी, जो माली की सेना को प्रशिक्षण देंगे।",hin_Deva,6
फ्रांस के पहले जर्मनी ने,hin_Deva,6
मिली जानकारी के अनुसार पुलिस को दिए शिकायत पत्र में टेक चंद निवासी जां ने कहा कि वह सोमवार को अपने चाचा भीखम राम के साथ नैमी देवी के घर से होते हुए अपने घर की तरफ जा रहे थे।,hin_Deva,6
सोमवार रात करीब आठ बजे सोनू कुमार के घर के समीप पहुंचे।,hin_Deva,6
"इस दौरान सोनू कुमार और उसका छोटा भाई चमन लाल, मनोज कुमार निवासी जां भी रास्ते में खड़े थे।",hin_Deva,6
सोनू कुमार व चमन लाल ने उसके चाचा भीखम राम का रास्ता रोका और जमीन के बारे में बातें करने लगे।,hin_Deva,6
इसी बीच चमन लाल ने चाचा से हाथापाई कर उन्हें जमीन पर गिरा दिया।,hin_Deva,6
"इसके बाद सोनू कुमार ने उसके चाचा के सिर पर बीयर की बोतल फोड़ दी, जिससे उसका चाचा के सिर, दाहिनी आंख व मुंह में चोटें आई हैं।",hin_Deva,6
मारपीट में घायल हुए शख्स का कुल्लू अस्पताल में उपचार करवाया गया है।,hin_Deva,6
इसके साथ ही बयान भी दर्ज किए हैं।,hin_Deva,6
इसकी शिकायत सीएम पोर्टल पर भी की है।,hin_Deva,6
"उधर, इस संबंध में पुलिस अधीक्षक गुरुदेव ने कहा कि पुलिस ने शिकायत के आधार पर आरोपियों के खिलाफ मामला दर्ज किया है।",hin_Deva,6
दोषियों के खिलाफ सख्त कार्रवाई अमल में लाई जाएगी।,hin_Deva,6
"जागरण संवाददाता, पाकुड़ : मुफस्सिल थाना क्षेत्र के शहबाजपुर गांव में रविवार की देर रात पारिवारिक विवाद में मुश्ताक शेख उर्फ राजू ने पहली पत्नी डोली बीबी की गला दबाकर हत्या कर दी।",hin_Deva,6
वारदात को अंजाम देने के बाद मुश्ताक घर से फरार हो गया।,hin_Deva,6
पुलिस ने शव को पोस्टमार्टम के लिए सोनाजोड़ी सदर अस्पताल भेज दिया।,hin_Deva,6
"मृतका के पिता सकरघाट निवासी मुतालिम शेख ने मुश्ताक समेत उनका भाई अस्माउल शेख, पिता इस्तफान शेख, मां जरीना बीबी व मुश्ताक की दूसरी पत्नी ब्यूटी बीबी के खिलाफ मामला दर्ज कराया है।",hin_Deva,6
"दादरा, नगर हवेली और गोवा के भारत विलय में संघ की निर्णायक भूमिका थी.",hin_Deva,6
"21 जुलाई 1954 को दादरा को पुर्तगालियों से मुक्त कराया गया, 28 जुलाई को नरोली और फिपारिया मुक्त कराए गए और फिर राजधानी सिलवासा मुक्त कराई गई.",hin_Deva,6
"संघ के स्वयंसेवकों ने 2 अगस्त 1954 की सुबह पुतर्गाल का झंडा उतारकर भारत का तिरंगा फहराया, पूरा दादरा नगर हवेली पुर्तगालियों के कब्जे से मुक्त करा कर भारत सरकार को सौंप दिया.",hin_Deva,6
संघ के स्वयंसेवक 1955 से गोवा मुक्ति संग्राम में प्रभावी रूप से शामिल हो चुके थे.,hin_Deva,6
"गोवा में सशस्त्र हस्तक्षेप करने से नेहरू के इनकार करने पर जगन्नाथ राव जोशी के नेतृत्व में संघ के कार्यकर्ताओं ने गोवा पहुंच कर आंदोलन शुरू किया, जिसका परिणाम जगन्नाथ राव जोशी सहित संघ के कार्यकर्ताओं को दस वर्ष की सजा सुनाए जाने में निकला.",hin_Deva,6
हालत बिगड़ने पर अंततः भारत को सैनिक हस्तक्षेप करना पड़ा और 1961 में गोवा आज़ाद हुआ.,hin_Deva,6
इतना ही नहीं चुनाव के दौरान कोई भी मंत्री सरकारी दौरे को चुनाव के लिए इस्तेमाल नहीं कर सकता।,hin_Deva,6
सरकारी संसाधनों का किसी भी तरह चुनाव के लिए इस्तेमाल नहीं किया जा सकता।,hin_Deva,6
यहां तक कि कोई भी सत्ताधारी नेता सरकारी वाहनों और भवनों का चुनाव के लिए इस्तेमाल नहीं कर सकता।,hin_Deva,6
"केंद्र सरकार हो या किसी भी प्रदेश की सरकार, न तो कोई घोषणा कर सकती है, न शिलान्यास, न लोकार्पण और ना ही भूमिपूजन।",hin_Deva,6
"सरकारी खर्च से ऐसा आयोजन नहीं होता, जिससे किसी भी दल विशेष को लाभ पहुंचता हो।",hin_Deva,6
इस पर नजर रखने के लिए चुनाव आयोग पर्यवेक्षक नियुक्त करता है।,hin_Deva,6
"साउथफील्ड अस्पताल के एक डॉक्टर जिसने ब्यूचैंप को देखा तक नहीं था, उसने अपने फर्स्ट रिस्पॉन्डर (पहले उत्तरदाताओं में से एक) की रिपोर्ट पर उसे मृत घोषित कर दिया।",hin_Deva,6
फर्स्ट रिस्पॉन्डर ने डॉक्टर को टेलीफोन पर यह बताया कि मरीज में 30 मिनट से कोई हरकत नहीं है और उसमें जीवन के कोई संकेत नहीं दिखाई दे रहे हैं।,hin_Deva,6
"इस सवाल के जवाब में चीनी विदेश मंत्रालय की प्रवक्ता ने कहा, ''हम लोगों ने भी जापानी प्रधानमंत्री के भारत दौरे को नोटिस किया है।",hin_Deva,6
आपने दोनों देशों के जिस संयुक्त बयान का यहां जिक्र किया है उसे मैंने भी पढ़ा है।,hin_Deva,6
मैंने इस बयान में चीन शब्द कहीं नहीं पाया।'',hin_Deva,6
शोधकर्ताओं का मानना है कि अगर चूहे के नकली भ्रूण में शुक्राणु को डालकर चूहे के स्वस्थ बच्चे पैदा किए जा सकते हैं तो बहुत संभव है कि एक दिन इंसानों को भी अंडों के अलावा दूसरी कोशिकाओं से पैदा किया जा सके।,hin_Deva,6
"शोधकर्ता दल के एक डॉक्टर टोनी पेरी ने बीबीसी न्यूज़ से कहा, “यह पहली बार है जब अंडे के अलावा किसी चीज़ से शुक्राणु को मिलाकर बच्चे पैदा किए गए हैं।",hin_Deva,6
इसने दो सौ सालों की सोच को पलट कर रख दिया है।”,hin_Deva,6
Maruti Suzuki की पॉप्युलर हैचबैक मारुति सुजुकी सिलैरियो ( Maruti Suzuki Celerio ) भारत में 10 नवंबर को लॉन्च हो रही है।,hin_Deva,6
अब टीवी कमर्शल शूट के दौरान इसके टेस्ट म्यूल की झलक देखने को मिली है।,hin_Deva,6
जिससे कार के कई इंपॉर्टेंट डिजाइन एलिमेंट्स की जानकारी मिलती है।,hin_Deva,6
"इस इमेज से पता चलता है कि कार में रिवैम्प्ड ग्रिल, रिडिजाइंड रियर सेक्शन और नए हेडलाइट्स दिए जाएंगे।",hin_Deva,6
बताया जा रहा है कि बीएसएल कर्मी संजीव कुमार कल बुधवार को अपने आवास में शाम को ताला बंद कर अपनी बहन के घर रामगढ़ चले गये थे.,hin_Deva,6
"जब आज गुरुवार को संजीव कुमार सुबह 5 बजे घर लौटे और मेन गेट खोल कर अंदर घुसे, तो देखा कि घर के मेन दरवाजा की कुंडी टूटी हुई है और घर का सारा सामान बिखरा पड़ा है.",hin_Deva,6
आय का स्रोत ना बता पाने पर भारी टैक्स,hin_Deva,6
कोतवाली पुलिस ने नशे का कारोबार करने वाले शातिर युवक को नशीला पाउडर सहित गिरफ्तार कर जेल भेजा है।,hin_Deva,6
हिन्दू धर्म में कहते हैं कि प्रलयकाल में भी इसका लोप नहीं होता।,hin_Deva,6
उस समय भगवान शंकर इसे अपने त्रिशूल पर धारण कर लेते हैं और सृष्टि काल आने पर इसे नीचे उतार देते हैं।,hin_Deva,6
"यही नहीं, आदि सृष्टि स्थली भी यहीं भूमि बतलायी जाती है।",hin_Deva,6
"इसी स्थान पर भगवान विष्णु ने सृष्टि उत्पन्न करने की कामना से तपस्या करके आशुतोष को प्रसन्न किया था और फिर उनके शयन करने पर उनके नाभि-कमल से ब्रह्मा उत्पन्न हुए, जिन्होने सारे संसार की रचना की।",hin_Deva,6
अगस्त्य मुनि ने भी विश्वेश्वर की बड़ी आराधना की थी और इन्हीं की अर्चना से श्रीवशिष्ठजी तीनों लोकों में पुजित हुए तथा राजर्षि विश्वामित्र ब्रह्मर्षि कहलाये।,hin_Deva,6
बेंगलुरु आज फातोर्दा के जवाहरलाल नेहरू स्टेडियम में शानदार फॉर्म में चल रही मुम्बई सिटी की चुनौती का सामना करेगी।,hin_Deva,6
"बेंगलुरु ने इस सीजन में अब तक 11 गोल किए हैं, लेकिन इनमें से आठ गोल सेट पीस से आए हैं।",hin_Deva,6
